token,symbol,name,expiry,strike,lotsize,instrumenttype,exch_seg,tick_size
364,GURCHAKUCOM,GURCHAKU,,0.000000,10,COMDTY,MCX,10.000000
365,IGOLDAHMCOM,IGOLDAHM,,0.000000,1,COMDTY,MCX,100.000000
367,IGOLDDELCOM,IGOLDDEL,,0.000000,1,COMDTY,MCX,100.000000
404,RJKCASSEEDCOM,RJKCASSEED,,0.000000,5,COMDTY,MCX,50.000000
435699,GOLD27MAY2572300CE,GOLD,27MAY2025,7230000.000000,1,OPTFUT,MCX,50.000000
435717,GOLD27MAY2570600CE,GOLD,27MAY2025,7060000.000000,1,OPTFUT,MCX,50.000000
435721,GOLD27MAY2570200CE,GOLD,27MAY2025,7020000.000000,1,OPTFUT,MCX,50.000000
417,SMSTDSDJPRCOM,SMSTDSDJPR,,0.000000,10,COMDTY,MCX,5.000000
435737,GOLD27MAY2573500CE,GOLD,27MAY2025,7350000.000000,1,OPTFUT,MCX,50.000000
435744,GOLD27MAY2574200CE,GOLD,27MAY2025,7420000.000000,1,OPTFUT,MCX,50.000000
435751,GOLD27MAY2572200PE,GOLD,27MAY2025,7220000.000000,1,OPTFUT,MCX,50.000000
435727,GOLD27MAY2572500CE,GOLD,27MAY2025,7250000.000000,1,OPTFUT,MCX,50.000000
435756,GOLD27MAY2571700PE,GOLD,27MAY2025,7170000.000000,1,OPTFUT,MCX,50.000000
435757,GOLD27MAY2571600PE,GOLD,27MAY2025,7160000.000000,1,OPTFUT,MCX,50.000000
435787,GOLD27MAY2573500PE,GOLD,27MAY2025,7350000.000000,1,OPTFUT,MCX,50.000000
435794,GOLD27MAY2574200PE,GOLD,27MAY2025,7420000.000000,1,OPTFUT,MCX,50.000000
435820,GOLD27MAY2575300PE,GOLD,27MAY2025,7530000.000000,1,OPTFUT,MCX,50.000000
436055,GOLD27MAY2576300CE,GOLD,27MAY2025,7630000.000000,1,OPTFUT,MCX,50.000000
436050,GOLD27MAY2575800CE,GOLD,27MAY2025,7580000.000000,1,OPTFUT,MCX,50.000000
436051,GOLD27MAY2575900CE,GOLD,27MAY2025,7590000.000000,1,OPTFUT,MCX,50.000000
436370,GOLD27MAY2576600CE,GOLD,27MAY2025,7660000.000000,1,OPTFUT,MCX,50.000000
436415,GOLD27MAY2577100PE,GOLD,27MAY2025,7710000.000000,1,OPTFUT,MCX,50.000000
436058,GOLD27MAY2575900PE,GOLD,27MAY2025,7590000.000000,1,OPTFUT,MCX,50.000000
436063,GOLD27MAY2576400PE,GOLD,27MAY2025,7640000.000000,1,OPTFUT,MCX,50.000000
436416,GOLD27MAY2577200PE,GOLD,27MAY2025,7720000.000000,1,OPTFUT,MCX,50.000000
436417,GOLD27MAY2577300PE,GOLD,27MAY2025,7730000.000000,1,OPTFUT,MCX,50.000000
436418,GOLD27MAY2577400PE,GOLD,27MAY2025,7740000.000000,1,OPTFUT,MCX,50.000000
436542,GOLD27MAY2577600CE,GOLD,27MAY2025,7760000.000000,1,OPTFUT,MCX,50.000000
436549,GOLD27MAY2577900PE,GOLD,27MAY2025,7790000.000000,1,OPTFUT,MCX,50.000000
436588,SILVERM19JUN25100000CE,SILVERM,19JUN2025,10000000.000000,5,OPTFUT,MCX,50.000000
436580,SILVER04JUL25FUT,SILVER,04JUL2025,0.000000,30,FUTCOM,MCX,100.000000
436603,SILVER25JUN2599500CE,SILVER,25JUN2025,9950000.000000,30,OPTFUT,MCX,50.000000
436649,SILVER25JUN25106000CE,SILVER,25JUN2025,10600000.000000,30,OPTFUT,MCX,50.000000
436642,SILVER25JUN25104250CE,SILVER,25JUN2025,10425000.000000,30,OPTFUT,MCX,50.000000
436606,SILVER25JUN2598750CE,SILVER,25JUN2025,9875000.000000,30,OPTFUT,MCX,50.000000
436628,SILVER25JUN25100750CE,SILVER,25JUN2025,10075000.000000,30,OPTFUT,MCX,50.000000
436662,SILVER25JUN2597250PE,SILVER,25JUN2025,9725000.000000,30,OPTFUT,MCX,50.000000
436672,SILVER25JUN2594750PE,SILVER,25JUN2025,9475000.000000,30,OPTFUT,MCX,50.000000
436686,SILVER25JUN25102750PE,SILVER,25JUN2025,10275000.000000,30,OPTFUT,MCX,50.000000
436691,SILVER25JUN25104000PE,SILVER,25JUN2025,10400000.000000,30,OPTFUT,MCX,50.000000
436709,SILVERM19JUN2598000CE,SILVERM,19JUN2025,9800000.000000,5,OPTFUT,MCX,50.000000
436701,SILVER25JUN25106500PE,SILVER,25JUN2025,10650000.000000,30,OPTFUT,MCX,50.000000
436718,SILVERM19JUN2595750CE,SILVERM,19JUN2025,9575000.000000,5,OPTFUT,MCX,50.000000
436721,SILVERM19JUN2595000CE,SILVERM,19JUN2025,9500000.000000,5,OPTFUT,MCX,50.000000
436737,SILVERM19JUN25102750CE,SILVERM,19JUN2025,10275000.000000,5,OPTFUT,MCX,50.000000
436744,SILVERM19JUN25104500CE,SILVERM,19JUN2025,10450000.000000,5,OPTFUT,MCX,50.000000
436767,SILVERM19JUN2596000PE,SILVERM,19JUN2025,9600000.000000,5,OPTFUT,MCX,50.000000
436770,SILVERM19JUN2595250PE,SILVERM,19JUN2025,9525000.000000,5,OPTFUT,MCX,50.000000
436793,SILVERM19JUN25104250PE,SILVERM,19JUN2025,10425000.000000,5,OPTFUT,MCX,50.000000
436794,SILVERM19JUN25104500PE,SILVERM,19JUN2025,10450000.000000,5,OPTFUT,MCX,50.000000
436792,SILVERM19JUN25104000PE,SILVERM,19JUN2025,10400000.000000,5,OPTFUT,MCX,50.000000
436800,SILVERM19JUN25106000PE,SILVERM,19JUN2025,10600000.000000,5,OPTFUT,MCX,50.000000
436856,SILVER25JUN25106750CE,SILVER,25JUN2025,10675000.000000,30,OPTFUT,MCX,50.000000
436885,SILVERM19JUN25106500PE,SILVERM,19JUN2025,10650000.000000,5,OPTFUT,MCX,50.000000
436812,GOLD27MAY2578600CE,GOLD,27MAY2025,7860000.000000,1,OPTFUT,MCX,50.000000
436944,GOLD27MAY2578900CE,GOLD,27MAY2025,7890000.000000,1,OPTFUT,MCX,50.000000
437,SARERSHSMGCOM,SARERSHSMG,,0.000000,1,COMDTY,MCX,10.000000
437069,SILVER25JUN2593250CE,SILVER,25JUN2025,9325000.000000,30,OPTFUT,MCX,50.000000
437078,SILVER25JUN2593250PE,SILVER,25JUN2025,9325000.000000,30,OPTFUT,MCX,50.000000
437081,SILVER25JUN2592500PE,SILVER,25JUN2025,9250000.000000,30,OPTFUT,MCX,50.000000
437088,SILVERM19JUN2592750CE,SILVERM,19JUN2025,9275000.000000,5,OPTFUT,MCX,50.000000
437089,SILVERM19JUN2592500CE,SILVERM,19JUN2025,9250000.000000,5,OPTFUT,MCX,50.000000
437226,SILVERM19JUN2591750CE,SILVERM,19JUN2025,9175000.000000,5,OPTFUT,MCX,50.000000
437221,SILVER25JUN2591250PE,SILVER,25JUN2025,9125000.000000,30,OPTFUT,MCX,50.000000
437301,GOLD27MAY2569300PE,GOLD,27MAY2025,6930000.000000,1,OPTFUT,MCX,50.000000
437233,SILVERM19JUN2591250PE,SILVERM,19JUN2025,9125000.000000,5,OPTFUT,MCX,50.000000
437232,SILVERM19JUN2591500PE,SILVERM,19JUN2025,9150000.000000,5,OPTFUT,MCX,50.000000
437287,GOLD27MAY2569200CE,GOLD,27MAY2025,6920000.000000,1,OPTFUT,MCX,50.000000
437302,GOLD27MAY2569200PE,GOLD,27MAY2025,6920000.000000,1,OPTFUT,MCX,50.000000
437477,SILVER25JUN2589000CE,SILVER,25JUN2025,8900000.000000,30,OPTFUT,MCX,50.000000
437480,SILVER25JUN2588250CE,SILVER,25JUN2025,8825000.000000,30,OPTFUT,MCX,50.000000
437502,SILVER25JUN2587250PE,SILVER,25JUN2025,8725000.000000,30,OPTFUT,MCX,50.000000
437504,SILVER25JUN2586750PE,SILVER,25JUN2025,8675000.000000,30,OPTFUT,MCX,50.000000
437508,SILVERM19JUN2590500CE,SILVERM,19JUN2025,9050000.000000,5,OPTFUT,MCX,50.000000
437514,SILVERM19JUN2589000CE,SILVERM,19JUN2025,8900000.000000,5,OPTFUT,MCX,50.000000
437520,SILVERM19JUN2587500CE,SILVERM,19JUN2025,8750000.000000,5,OPTFUT,MCX,50.000000
437533,SILVERM19JUN2588500PE,SILVERM,19JUN2025,8850000.000000,5,OPTFUT,MCX,50.000000
437539,SILVERM19JUN2587000PE,SILVERM,19JUN2025,8700000.000000,5,OPTFUT,MCX,50.000000
437558,SILVERM19JUN2586500PE,SILVERM,19JUN2025,8650000.000000,5,OPTFUT,MCX,50.000000
437524,SILVERM19JUN2590750PE,SILVERM,19JUN2025,9075000.000000,5,OPTFUT,MCX,50.000000
437581,GOLD27MAY2568400CE,GOLD,27MAY2025,6840000.000000,1,OPTFUT,MCX,50.000000
437595,GOLD27MAY2567000CE,GOLD,27MAY2025,6700000.000000,1,OPTFUT,MCX,50.000000
437613,GOLD27MAY2568300PE,GOLD,27MAY2025,6830000.000000,1,OPTFUT,MCX,50.000000
437614,GOLD27MAY2568200PE,GOLD,27MAY2025,6820000.000000,1,OPTFUT,MCX,50.000000
437615,GOLD27MAY2568100PE,GOLD,27MAY2025,6810000.000000,1,OPTFUT,MCX,50.000000
437623,GOLD27MAY2567300PE,GOLD,27MAY2025,6730000.000000,1,OPTFUT,MCX,50.000000
437755,SILVERM19JUN2585000CE,SILVERM,19JUN2025,8500000.000000,5,OPTFUT,MCX,50.000000
437701,SILVER25JUN2583000CE,SILVER,25JUN2025,8300000.000000,30,OPTFUT,MCX,50.000000
438304,SILVER25JUN2581750PE,SILVER,25JUN2025,8175000.000000,30,OPTFUT,MCX,50.000000
438092,GOLD27MAY2566500CE,GOLD,27MAY2025,6650000.000000,1,OPTFUT,MCX,50.000000
438116,GOLD27MAY2566400PE,GOLD,27MAY2025,6640000.000000,1,OPTFUT,MCX,50.000000
438112,GOLD27MAY2566800PE,GOLD,27MAY2025,6680000.000000,1,OPTFUT,MCX,50.000000
438366,SILVER25JUN2580750PE,SILVER,25JUN2025,8075000.000000,30,OPTFUT,MCX,50.000000
438317,SILVERM19JUN2581750CE,SILVERM,19JUN2025,8175000.000000,5,OPTFUT,MCX,50.000000
438318,SILVERM19JUN2581500CE,SILVERM,19JUN2025,8150000.000000,5,OPTFUT,MCX,50.000000
438427,GOLD25JUL2572500CE,GOLD,25JUL2025,7250000.000000,1,OPTFUT,MCX,50.000000
438434,GOLD25JUL2571900CE,GOLD,25JUL2025,7190000.000000,1,OPTFUT,MCX,50.000000
438437,GOLD25JUL2571600CE,GOLD,25JUL2025,7160000.000000,1,OPTFUT,MCX,50.000000
438432,GOLD25JUL2572100CE,GOLD,25JUL2025,7210000.000000,1,OPTFUT,MCX,50.000000
438446,GOLD25JUL2570700CE,GOLD,25JUL2025,7070000.000000,1,OPTFUT,MCX,50.000000
438447,GOLD25JUL2570600CE,GOLD,25JUL2025,7060000.000000,1,OPTFUT,MCX,50.000000
438456,GOLD25JUL2572800CE,GOLD,25JUL2025,7280000.000000,1,OPTFUT,MCX,50.000000
438463,GOLD25JUL2573500CE,GOLD,25JUL2025,7350000.000000,1,OPTFUT,MCX,50.000000
438462,GOLD25JUL2573400CE,GOLD,25JUL2025,7340000.000000,1,OPTFUT,MCX,50.000000
438466,GOLD25JUL2573800CE,GOLD,25JUL2025,7380000.000000,1,OPTFUT,MCX,50.000000
438467,GOLD25JUL2573900CE,GOLD,25JUL2025,7390000.000000,1,OPTFUT,MCX,50.000000
438475,GOLD25JUL2574700CE,GOLD,25JUL2025,7470000.000000,1,OPTFUT,MCX,50.000000
438486,GOLD25JUL2571700PE,GOLD,25JUL2025,7170000.000000,1,OPTFUT,MCX,50.000000
438495,GOLD25JUL2570800PE,GOLD,25JUL2025,7080000.000000,1,OPTFUT,MCX,50.000000
438518,GOLD25JUL2574000PE,GOLD,25JUL2025,7400000.000000,1,OPTFUT,MCX,50.000000
438524,GOLD25JUL2574600PE,GOLD,25JUL2025,7460000.000000,1,OPTFUT,MCX,50.000000
438527,GOLD25JUL2574900PE,GOLD,25JUL2025,7490000.000000,1,OPTFUT,MCX,50.000000
438546,GOLD25JUL2575200CE,GOLD,25JUL2025,7520000.000000,1,OPTFUT,MCX,50.000000
438558,GOLD25JUL2575500PE,GOLD,25JUL2025,7550000.000000,1,OPTFUT,MCX,50.000000
438560,GOLD25JUL2575700PE,GOLD,25JUL2025,7570000.000000,1,OPTFUT,MCX,50.000000
438562,GOLD25JUL2575900PE,GOLD,25JUL2025,7590000.000000,1,OPTFUT,MCX,50.000000
438874,GOLD25JUL2576800CE,GOLD,25JUL2025,7680000.000000,1,OPTFUT,MCX,50.000000
438876,GOLD25JUL2576800PE,GOLD,25JUL2025,7680000.000000,1,OPTFUT,MCX,50.000000
438805,GOLD25JUL2576600PE,GOLD,25JUL2025,7660000.000000,1,OPTFUT,MCX,50.000000
439440,GOLD25JUL2577600CE,GOLD,25JUL2025,7760000.000000,1,OPTFUT,MCX,50.000000
439441,GOLD25JUL2577700CE,GOLD,25JUL2025,7770000.000000,1,OPTFUT,MCX,50.000000
439575,SILVER27AUG2594500CE,SILVER,27AUG2025,9450000.000000,30,OPTFUT,MCX,50.000000
439585,SILVER27AUG2597000CE,SILVER,27AUG2025,9700000.000000,30,OPTFUT,MCX,50.000000
439503,GOLD25JUL2579100CE,GOLD,25JUL2025,7910000.000000,1,OPTFUT,MCX,50.000000
439588,SILVER27AUG2597750CE,SILVER,27AUG2025,9775000.000000,30,OPTFUT,MCX,50.000000
439590,SILVER27AUG2598250CE,SILVER,27AUG2025,9825000.000000,30,OPTFUT,MCX,50.000000
439667,SILVERM20AUG2589500CE,SILVERM,20AUG2025,8950000.000000,5,OPTFUT,MCX,50.000000
439610,SILVER27AUG2588500PE,SILVER,27AUG2025,8850000.000000,30,OPTFUT,MCX,50.000000
439684,SILVERM20AUG2599500CE,SILVERM,20AUG2025,9950000.000000,5,OPTFUT,MCX,50.000000
439685,SILVERM20AUG2599750CE,SILVERM,20AUG2025,9975000.000000,5,OPTFUT,MCX,50.000000
439698,SILVERM20AUG2594250PE,SILVERM,20AUG2025,9425000.000000,5,OPTFUT,MCX,50.000000
439692,SILVERM20AUG25101500CE,SILVERM,20AUG2025,10150000.000000,5,OPTFUT,MCX,50.000000
439706,SILVERM20AUG2592250PE,SILVERM,20AUG2025,9225000.000000,5,OPTFUT,MCX,50.000000
439709,SILVERM20AUG2591500PE,SILVERM,20AUG2025,9150000.000000,5,OPTFUT,MCX,50.000000
439717,SILVERM20AUG2589500PE,SILVERM,20AUG2025,8950000.000000,5,OPTFUT,MCX,50.000000
439720,SILVERM20AUG2596000PE,SILVERM,20AUG2025,9600000.000000,5,OPTFUT,MCX,50.000000
439730,SILVERM20AUG2598500PE,SILVERM,20AUG2025,9850000.000000,5,OPTFUT,MCX,50.000000
439731,SILVERM20AUG2598750PE,SILVERM,20AUG2025,9875000.000000,5,OPTFUT,MCX,50.000000
439740,SILVERM20AUG25101000PE,SILVERM,20AUG2025,10100000.000000,5,OPTFUT,MCX,50.000000
439787,SILVER27AUG25101750CE,SILVER,27AUG2025,10175000.000000,30,OPTFUT,MCX,50.000000
439793,SILVER27AUG25103250CE,SILVER,27AUG2025,10325000.000000,30,OPTFUT,MCX,50.000000
439799,SILVER27AUG25100500PE,SILVER,27AUG2025,10050000.000000,30,OPTFUT,MCX,50.000000
439805,SILVER27AUG25102000PE,SILVER,27AUG2025,10200000.000000,30,OPTFUT,MCX,50.000000
439809,SILVER27AUG25103000PE,SILVER,27AUG2025,10300000.000000,30,OPTFUT,MCX,50.000000
439818,SILVERM20AUG25102000PE,SILVERM,20AUG2025,10200000.000000,5,OPTFUT,MCX,50.000000
440066,GOLD27MAY2579500PE,GOLD,27MAY2025,7950000.000000,1,OPTFUT,MCX,50.000000
440174,GOLD27MAY2579700PE,GOLD,27MAY2025,7970000.000000,1,OPTFUT,MCX,50.000000
440179,GOLD27MAY2580200PE,GOLD,27MAY2025,8020000.000000,1,OPTFUT,MCX,50.000000
440217,SILVER27AUG25105750CE,SILVER,27AUG2025,10575000.000000,30,OPTFUT,MCX,50.000000
440219,SILVER27AUG25104250PE,SILVER,27AUG2025,10425000.000000,30,OPTFUT,MCX,50.000000
440210,SILVER27AUG25104000CE,SILVER,27AUG2025,10400000.000000,30,OPTFUT,MCX,50.000000
440222,SILVER27AUG25105000PE,SILVER,27AUG2025,10500000.000000,30,OPTFUT,MCX,50.000000
440230,SILVERM20AUG25105250CE,SILVERM,20AUG2025,10525000.000000,5,OPTFUT,MCX,50.000000
440270,GOLD27MAY2580300CE,GOLD,27MAY2025,8030000.000000,1,OPTFUT,MCX,50.000000
440223,SILVER27AUG25105250PE,SILVER,27AUG2025,10525000.000000,30,OPTFUT,MCX,50.000000
440226,SILVERM20AUG25104250CE,SILVERM,20AUG2025,10425000.000000,5,OPTFUT,MCX,50.000000
440450,GOLD27MAY2580700CE,GOLD,27MAY2025,8070000.000000,1,OPTFUT,MCX,50.000000
440483,GOLD27MAY2581100PE,GOLD,27MAY2025,8110000.000000,1,OPTFUT,MCX,50.000000
440494,GOLD25JUL2581800PE,GOLD,25JUL2025,8180000.000000,1,OPTFUT,MCX,50.000000
440271,GOLD25JUL2580900CE,GOLD,25JUL2025,8090000.000000,1,OPTFUT,MCX,50.000000
440496,GOLD25JUL2582000PE,GOLD,25JUL2025,8200000.000000,1,OPTFUT,MCX,50.000000
440691,SILVERM20AUG25106250CE,SILVERM,20AUG2025,10625000.000000,5,OPTFUT,MCX,50.000000
440819,SILVERM20AUG25106500PE,SILVERM,20AUG2025,10650000.000000,5,OPTFUT,MCX,50.000000
440820,SILVERM20AUG25106750PE,SILVERM,20AUG2025,10675000.000000,5,OPTFUT,MCX,50.000000
440944,GOLD23SEP2577900CE,GOLD,23SEP2025,7790000.000000,1,OPTFUT,MCX,50.000000
440949,GOLD23SEP2577400CE,GOLD,23SEP2025,7740000.000000,1,OPTFUT,MCX,50.000000
440956,GOLD23SEP2576700CE,GOLD,23SEP2025,7670000.000000,1,OPTFUT,MCX,50.000000
440951,GOLD23SEP2577200CE,GOLD,23SEP2025,7720000.000000,1,OPTFUT,MCX,50.000000
440974,GOLD23SEP2579000CE,GOLD,23SEP2025,7900000.000000,1,OPTFUT,MCX,50.000000
440984,GOLD23SEP2580000CE,GOLD,23SEP2025,8000000.000000,1,OPTFUT,MCX,50.000000
440994,GOLD23SEP2577900PE,GOLD,23SEP2025,7790000.000000,1,OPTFUT,MCX,50.000000
440991,GOLD23SEP2580700CE,GOLD,23SEP2025,8070000.000000,1,OPTFUT,MCX,50.000000
441038,GOLD23SEP2580400PE,GOLD,23SEP2025,8040000.000000,1,OPTFUT,MCX,50.000000
441,SGLDHNIAHMCOM,SGLDHNIAHM,,0.000000,1,COMDTY,MCX,100.000000
441034,GOLD23SEP2580000PE,GOLD,23SEP2025,8000000.000000,1,OPTFUT,MCX,50.000000
441004,GOLD23SEP2576900PE,GOLD,23SEP2025,7690000.000000,1,OPTFUT,MCX,50.000000
441048,GOLD23SEP2580800CE,GOLD,23SEP2025,8080000.000000,1,OPTFUT,MCX,50.000000
441133,GOLD23SEP2582000PE,GOLD,23SEP2025,8200000.000000,1,OPTFUT,MCX,50.000000
441185,GOLD27MAY2581700CE,GOLD,27MAY2025,8170000.000000,1,OPTFUT,MCX,50.000000
441182,GOLD27MAY2581400CE,GOLD,27MAY2025,8140000.000000,1,OPTFUT,MCX,50.000000
441191,GOLD23SEP2582600CE,GOLD,23SEP2025,8260000.000000,1,OPTFUT,MCX,50.000000
441271,SILVER27AUG25107250CE,SILVER,27AUG2025,10725000.000000,30,OPTFUT,MCX,50.000000
441290,SILVERM20AUG25107500PE,SILVERM,20AUG2025,10750000.000000,5,OPTFUT,MCX,50.000000
441211,GOLD27MAY2581400PE,GOLD,27MAY2025,8140000.000000,1,OPTFUT,MCX,50.000000
441434,GOLD23SEP2582800CE,GOLD,23SEP2025,8280000.000000,1,OPTFUT,MCX,50.000000
441485,SILVER27AUG25110750CE,SILVER,27AUG2025,11075000.000000,30,OPTFUT,MCX,50.000000
441491,SILVER27AUG25109250PE,SILVER,27AUG2025,10925000.000000,30,OPTFUT,MCX,50.000000
441516,SILVERM20AUG25109750PE,SILVERM,20AUG2025,10975000.000000,5,OPTFUT,MCX,50.000000
441654,GOLD25JUL2582600CE,GOLD,25JUL2025,8260000.000000,1,OPTFUT,MCX,50.000000
441651,GOLD27MAY2582500CE,GOLD,27MAY2025,8250000.000000,1,OPTFUT,MCX,50.000000
441652,GOLD27MAY2582600CE,GOLD,27MAY2025,8260000.000000,1,OPTFUT,MCX,50.000000
441663,GOLD23SEP2583300CE,GOLD,23SEP2025,8330000.000000,1,OPTFUT,MCX,50.000000
441699,GOLD25JUL2583000PE,GOLD,25JUL2025,8300000.000000,1,OPTFUT,MCX,50.000000
441739,SILVER25JUN25111000CE,SILVER,25JUN2025,11100000.000000,30,OPTFUT,MCX,50.000000
441748,SILVER27AUG25112500CE,SILVER,27AUG2025,11250000.000000,30,OPTFUT,MCX,50.000000
441703,GOLD23SEP2583200PE,GOLD,23SEP2025,8320000.000000,1,OPTFUT,MCX,50.000000
441764,SILVER27AUG25111500PE,SILVER,27AUG2025,11150000.000000,30,OPTFUT,MCX,50.000000
441774,SILVERM19JUN25109500CE,SILVERM,19JUN2025,10950000.000000,5,OPTFUT,MCX,50.000000
441771,SILVER27AUG25113250PE,SILVER,27AUG2025,11325000.000000,30,OPTFUT,MCX,50.000000
442081,GOLD27MAY2583400CE,GOLD,27MAY2025,8340000.000000,1,OPTFUT,MCX,50.000000
442588,GOLD30JUN2578700CE,GOLD,30JUN2025,7870000.000000,1,OPTFUT,MCX,50.000000
442581,GOLD30JUN2579400CE,GOLD,30JUN2025,7940000.000000,1,OPTFUT,MCX,50.000000
442593,GOLD30JUN2578200CE,GOLD,30JUN2025,7820000.000000,1,OPTFUT,MCX,50.000000
442124,GOLD25JUL2584200PE,GOLD,25JUL2025,8420000.000000,1,OPTFUT,MCX,50.000000
442637,GOLD29AUG2579400CE,GOLD,29AUG2025,7940000.000000,1,OPTFUT,MCX,50.000000
442638,GOLD29AUG2579300CE,GOLD,29AUG2025,7930000.000000,1,OPTFUT,MCX,50.000000
442606,GOLD30JUN2580000CE,GOLD,30JUN2025,8000000.000000,1,OPTFUT,MCX,50.000000
442627,GOLD30JUN2582100CE,GOLD,30JUN2025,8210000.000000,1,OPTFUT,MCX,50.000000
442654,GOLD29AUG2580400CE,GOLD,29AUG2025,8040000.000000,1,OPTFUT,MCX,50.000000
442652,GOLD29AUG2577900CE,GOLD,29AUG2025,7790000.000000,1,OPTFUT,MCX,50.000000
442664,GOLD29AUG2581400CE,GOLD,29AUG2025,8140000.000000,1,OPTFUT,MCX,50.000000
442660,GOLD29AUG2581000CE,GOLD,29AUG2025,8100000.000000,1,OPTFUT,MCX,50.000000
442676,GOLD29AUG2582600CE,GOLD,29AUG2025,8260000.000000,1,OPTFUT,MCX,50.000000
442833,GOLD30JUN2579200PE,GOLD,30JUN2025,7920000.000000,1,OPTFUT,MCX,50.000000
442843,GOLD30JUN2578200PE,GOLD,30JUN2025,7820000.000000,1,OPTFUT,MCX,50.000000
442840,GOLD30JUN2578500PE,GOLD,30JUN2025,7850000.000000,1,OPTFUT,MCX,50.000000
442849,GOLD30JUN2577600PE,GOLD,30JUN2025,7760000.000000,1,OPTFUT,MCX,50.000000
442864,GOLD30JUN2580800PE,GOLD,30JUN2025,8080000.000000,1,OPTFUT,MCX,50.000000
442888,GOLD29AUG2579300PE,GOLD,29AUG2025,7930000.000000,1,OPTFUT,MCX,50.000000
442882,GOLD29AUG2579900PE,GOLD,29AUG2025,7990000.000000,1,OPTFUT,MCX,50.000000
442896,GOLD29AUG2578500PE,GOLD,29AUG2025,7850000.000000,1,OPTFUT,MCX,50.000000
442899,GOLD29AUG2578200PE,GOLD,29AUG2025,7820000.000000,1,OPTFUT,MCX,50.000000
442908,GOLD29AUG2580800PE,GOLD,29AUG2025,8080000.000000,1,OPTFUT,MCX,50.000000
442913,GOLD29AUG2581300PE,GOLD,29AUG2025,8130000.000000,1,OPTFUT,MCX,50.000000
443013,GOLD30JUN2576200CE,GOLD,30JUN2025,7620000.000000,1,OPTFUT,MCX,50.000000
443023,GOLD29AUG2577400CE,GOLD,29AUG2025,7740000.000000,1,OPTFUT,MCX,50.000000
443027,GOLD29AUG2577000CE,GOLD,29AUG2025,7700000.000000,1,OPTFUT,MCX,50.000000
442919,GOLD29AUG2581900PE,GOLD,29AUG2025,8190000.000000,1,OPTFUT,MCX,50.000000
443033,GOLD29AUG2576400CE,GOLD,29AUG2025,7640000.000000,1,OPTFUT,MCX,50.000000
443035,GOLD29AUG2576200CE,GOLD,29AUG2025,7620000.000000,1,OPTFUT,MCX,50.000000
443105,GOLD30JUN2575700PE,GOLD,30JUN2025,7570000.000000,1,OPTFUT,MCX,50.000000
443107,GOLD29AUG2577700PE,GOLD,29AUG2025,7770000.000000,1,OPTFUT,MCX,50.000000
443186,GOLD29AUG2576000CE,GOLD,29AUG2025,7600000.000000,1,OPTFUT,MCX,50.000000
443187,GOLD29AUG2575900CE,GOLD,29AUG2025,7590000.000000,1,OPTFUT,MCX,50.000000
443114,GOLD29AUG2577000PE,GOLD,29AUG2025,7700000.000000,1,OPTFUT,MCX,50.000000
443256,GOLD30JUN2574900CE,GOLD,30JUN2025,7490000.000000,1,OPTFUT,MCX,50.000000
443325,GOLD30JUN2574500CE,GOLD,30JUN2025,7450000.000000,1,OPTFUT,MCX,50.000000
443265,GOLD23SEP2575300CE,GOLD,23SEP2025,7530000.000000,1,OPTFUT,MCX,50.000000
443262,GOLD29AUG2575300CE,GOLD,29AUG2025,7530000.000000,1,OPTFUT,MCX,50.000000
443282,GOLD30JUN2574600PE,GOLD,30JUN2025,7460000.000000,1,OPTFUT,MCX,50.000000
443335,GOLD29AUG2574700CE,GOLD,29AUG2025,7470000.000000,1,OPTFUT,MCX,50.000000
443358,GOLD29AUG2575200PE,GOLD,29AUG2025,7520000.000000,1,OPTFUT,MCX,50.000000
443367,GOLD23SEP2574900PE,GOLD,23SEP2025,7490000.000000,1,OPTFUT,MCX,50.000000
443329,GOLD30JUN2574100CE,GOLD,30JUN2025,7410000.000000,1,OPTFUT,MCX,50.000000
443398,GOLD30JUN2573700CE,GOLD,30JUN2025,7370000.000000,1,OPTFUT,MCX,50.000000
443402,GOLD29AUG2574300CE,GOLD,29AUG2025,7430000.000000,1,OPTFUT,MCX,50.000000
443424,GOLD23SEP2574600PE,GOLD,23SEP2025,7460000.000000,1,OPTFUT,MCX,50.000000
443422,GOLD29AUG2574400PE,GOLD,29AUG2025,7440000.000000,1,OPTFUT,MCX,50.000000
443679,GOLD29AUG2583100CE,GOLD,29AUG2025,8310000.000000,1,OPTFUT,MCX,50.000000
443791,GOLD30JUN2582800CE,GOLD,30JUN2025,8280000.000000,1,OPTFUT,MCX,50.000000
443814,GOLD30JUN2585100CE,GOLD,30JUN2025,8510000.000000,1,OPTFUT,MCX,50.000000
443811,GOLD30JUN2584800CE,GOLD,30JUN2025,8480000.000000,1,OPTFUT,MCX,50.000000
443848,GOLD29AUG2585900CE,GOLD,29AUG2025,8590000.000000,1,OPTFUT,MCX,50.000000
443842,GOLD29AUG2585300CE,GOLD,29AUG2025,8530000.000000,1,OPTFUT,MCX,50.000000
443866,GOLD23SEP2585900CE,GOLD,23SEP2025,8590000.000000,1,OPTFUT,MCX,50.000000
443825,GOLD29AUG2583600CE,GOLD,29AUG2025,8360000.000000,1,OPTFUT,MCX,50.000000
443871,GOLD23SEP2586400CE,GOLD,23SEP2025,8640000.000000,1,OPTFUT,MCX,50.000000
